Item LC 116,Descrição Item,CÓDIGO NACIONAL,CNAE,NBS,DESCRIÇÃO NBS,cClassTrib,nome cClassTrib,ONDA DE CADASTRO,,,,
07.01,"7.01 - Engenharia, agronomia, agrimensura, arquitetura, geologia, urbanismo, paisagismo e congêneres.",070101,7490103, 1.1403.29.00,Serviços de engenharia para outros projetos ,200038,Fornecimento dos insumos agropecuários e aquícolas (Anexo IX),2° ONDA (Thiago Paulino),,,,
07.01,"7.01 - Engenharia, agronomia, agrimensura, arquitetura, geologia, urbanismo, paisagismo e congêneres.",070101,7490103, 1.1403.10.00,Serviços de consultoria em engenharia,200038,Fornecimento dos insumos agropecuários e aquícolas (Anexo IX),2° ONDA (Thiago Paulino),,,,
07.01,"7.01 - Engenharia, agronomia, agrimensura, arquitetura, geologia, urbanismo, paisagismo e congêneres.",070101,7119799, 1.1403.21.10,Serviços de engenharia para projetos de construção residencial,200052,Prestação de serviços de profissões intelectuais,2° ONDA (Thiago Paulino),,,,
07.01,"7.01 - Engenharia, agronomia, agrimensura, arquitetura, geologia, urbanismo, paisagismo e congêneres.",070101,7119799, 1.1403.21.20,Serviços de engenharia para projetos de construção não residencial,000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070104,7111100,1.1402.11.00,Serviços de consultoria em arquitetura ,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070104,7111100,1.1402.12.00,Serviços de arquitetura para projetos de construções residenciais,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070104,7111100,1.1402.13.00,Serviços de arquitetura para projetos de construções não residenciais  ,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070104,7111100,1.1402.14.00,Serviços de arquitetura para restauração de prédios históricos,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070301,7111100,1.1402.21.00,Serviços de planejamento urbano ,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070301,7111100,1.1402.22.00,Serviços de planejamento de áreas rurais ,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070104,7490199,1.1402.31.00,Serviços de consultoria em paisagismo,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070106,8130300,1.1402.32.00,"Serviços de paisagismo, exceto consultoria",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070104,7111100,1.1402.90.00,"Serviços de arquitetura, de planejamento urbano e de áreas rurais e de paisagismo não classificados em subposições anteriores",200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070101,7112000,1.1403.10.00,Serviços de consultoria em engenharia,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070101,7112000,1.1403.21.10,Serviços de engenharia para projetos de construção residencial,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070101,7112000,1.1403.21.20,Serviços de engenharia para projetos de construção não residencial,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070102,7112000,1.1403.22.11,Serviços de engenharia para projetos de exploração de minerais,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070101,7112000,1.1403.22.12,Serviços de engenharia para projetos de exploração de petróleo e gás,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070101,7112000,1.1403.22.13,Serviços de engenharia para projetos de refino de petróleo e petroquímica,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070101,7112000,1.1403.22.14,Serviços de engenharia para projetos de unidades de produção de biocombustíveis,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070101,7112000,1.1403.22.21,Serviços de engenharia para projetos de veículos terrestres,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070101,7112000,1.1403.22.22,Serviços de engenharia para projetos de embarcações,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070101,7112000,1.1403.22.23,Serviços de engenharia para projetos de veículos aéreos e aeroespaciais,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070101,7112000,1.1403.22.90,"Serviços de engenharia para outros projetos industriais e de fabricação, exceto para projetos de energia",200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070101,7112000,1.1403.23.00,Serviços de engenharia para projetos de infraestrutura de transportes,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070101,7112000,1.1403.24.00,Serviços de engenharia para projetos de energia,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070101,7112000,1.1403.25.00,"Serviços de engenharia para projetos de telecomunicações, radiodifusão e televisão",200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070101,7112000,1.1403.26.00,Serviços de engenharia para projetos de gerenciamento de resíduos (perigosos e não perigosos),200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070101,7112000,1.1403.27.00,Serviços de engenharia para projetos de distribuição de água e rede de esgoto,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070101,7112000,1.1403.29.00,Serviços de engenharia para outros projetos ,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070101,4399101,1.1403.30.00,Serviços de gerenciamento de projetos de construção ,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070101,7112000,1.1403.30.00,Serviços de gerenciamento de projetos de construção ,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070101,7112000,1.1403.90.00,Serviços de engenharia não classificados em subposições anteriores,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070105,7119702,1.1404.11.00,Serviços de consultoria geológica e geofísica,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070105,7119702,1.1404.12.00,Serviços geofísicos,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070105,7119702,1.1404.13.00,Serviços geoquímicos,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070105,7119702,1.1404.14.00,Serviços de informações para avaliação e exploração de recursos naturais,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
07.01,"Engenharia, Agronomia, Agrimensura, Arquitetura, Geologia, Urbanismo, Paisagismo E Congêneres.",070105,7119702,1.1404.19.00,"Serviços geológicos, geofísicos e outros de prospecção não classificados em subposições anteriores",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
07.02,"Execução, Por Administração, Empreitada Ou Subempreitada, De Obras De Construção Civil, Hidráulica Ou Elétrica E De Outras Obras Semelhantes, Inclusive Sondagem, Perfuração De Poços, Escavação, Drenagem E Irrigação, Terraplanagem, Pavimentação, Concretagem E A Instalação E Montagem De Produtos, Peças E Equipamentos (Exceto O Fornecimento De Mercadorias Produzidas Pelo Prestador De Serviços Fora Do Local Da Prestação Dos Serviços, Que Fica Sujeito Ao ICMS).",070202,4120400,1.0101.11.00,Serviços de construção de edificações residenciais de um e dois pavimentos,200046,Operações com bens imóveis,1° ONDA,,,,
07.02,"Execução, Por Administração, Empreitada Ou Subempreitada, De Obras De Construção Civil, Hidráulica Ou Elétrica E De Outras Obras Semelhantes, Inclusive Sondagem, Perfuração De Poços, Escavação, Drenagem E Irrigação, Terraplanagem, Pavimentação, Concretagem E A Instalação E Montagem De Produtos, Peças E Equipamentos (Exceto O Fornecimento De Mercadorias Produzidas Pelo Prestador De Serviços Fora Do Local Da Prestação Dos Serviços, Que Fica Sujeito Ao ICMS).",070202,4120400,1.0101.11.00,Serviços de construção de edificações residenciais de um e dois pavimentos,200045,Operações relacionadas a projetos de reabilitação urbana de zonas históricas e de áreas críticas de recuperação e reconversão urbanística,1° ONDA,,,,
07.02,"Execução, Por Administração, Empreitada Ou Subempreitada, De Obras De Construção Civil, Hidráulica Ou Elétrica E De Outras Obras Semelhantes, Inclusive Sondagem, Perfuração De Poços, Escavação, Drenagem E Irrigação, Terraplanagem, Pavimentação, Concretagem E A Instalação E Montagem De Produtos, Peças E Equipamentos (Exceto O Fornecimento De Mercadorias Produzidas Pelo Prestador De Serviços Fora Do Local Da Prestação Dos Serviços, Que Fica Sujeito Ao ICMS).",070202,4120400,1.0101.12.00,Serviços de construção de edificações residenciais com mais de dois pavimentos,200046,Operações com bens imóveis,1° ONDA,,,,
07.02,"Execução, Por Administração, Empreitada Ou Subempreitada, De Obras De Construção Civil, Hidráulica Ou Elétrica E De Outras Obras Semelhantes, Inclusive Sondagem, Perfuração De Poços, Escavação, Drenagem E Irrigação, Terraplanagem, Pavimentação, Concretagem E A Instalação E Montagem De Produtos, Peças E Equipamentos (Exceto O Fornecimento De Mercadorias Produzidas Pelo Prestador De Serviços Fora Do Local Da Prestação Dos Serviços, Que Fica Sujeito Ao ICMS).",070202,4120400,1.0101.12.00,Serviços de construção de edificações residenciais com mais de dois pavimentos,200045,Operações relacionadas a projetos de reabilitação urbana de zonas históricas e de áreas críticas de recuperação e reconversão urbanística,1° ONDA,,,,
07.02,"Execução, Por Administração, Empreitada Ou Subempreitada, De Obras De Construção Civil, Hidráulica Ou Elétrica E De Outras Obras Semelhantes, Inclusive Sondagem, Perfuração De Poços, Escavação, Drenagem E Irrigação, Terraplanagem, Pavimentação, Concretagem E A Instalação E Montagem De Produtos, Peças E Equipamentos (Exceto O Fornecimento De Mercadorias Produzidas Pelo Prestador De Serviços Fora Do Local Da Prestação Dos Serviços, Que Fica Sujeito Ao ICMS).",070202,4120400,1.0101.21.00,Serviços de construção de edificações industriais ,200046,Operações com bens imóveis,1° ONDA,,,,
07.02,"Execução, Por Administração, Empreitada Ou Subempreitada, De Obras De Construção Civil, Hidráulica Ou Elétrica E De Outras Obras Semelhantes, Inclusive Sondagem, Perfuração De Poços, Escavação, Drenagem E Irrigação, Terraplanagem, Pavimentação, Concretagem E A Instalação E Montagem De Produtos, Peças E Equipamentos (Exceto O Fornecimento De Mercadorias Produzidas Pelo Prestador De Serviços Fora Do Local Da Prestação Dos Serviços, Que Fica Sujeito Ao ICMS).",070202,4120400,1.0101.21.00,Serviços de construção de edificações industriais ,200045,Operações relacionadas a projetos de reabilitação urbana de zonas históricas e de áreas críticas de recuperação e reconversão urbanística,1° ONDA,,,,
07.02,"Execução, Por Administração, Empreitada Ou Subempreitada, De Obras De Construção Civil, Hidráulica Ou Elétrica E De Outras Obras Semelhantes, Inclusive Sondagem, Perfuração De Poços, Escavação, Drenagem E Irrigação, Terraplanagem, Pavimentação, Concretagem E A Instalação E Montagem De Produtos, Peças E Equipamentos (Exceto O Fornecimento De Mercadorias Produzidas Pelo Prestador De Serviços Fora Do Local Da Prestação Dos Serviços, Que Fica Sujeito Ao ICMS).",070202,4120400,1.0101.22.00,Serviços de construção de edificações comerciais,200046,Operações com bens imóveis,1° ONDA,,,,
07.02,"Execução, Por Administração, Empreitada Ou Subempreitada, De Obras De Construção Civil, Hidráulica Ou Elétrica E De Outras Obras Semelhantes, Inclusive Sondagem, Perfuração De Poços, Escavação, Drenagem E Irrigação, Terraplanagem, Pavimentação, Concretagem E A Instalação E Montagem De Produtos, Peças E Equipamentos (Exceto O Fornecimento De Mercadorias Produzidas Pelo Prestador De Serviços Fora Do Local Da Prestação Dos Serviços, Que Fica Sujeito Ao ICMS).",070202,4120400,1.0101.22.00,Serviços de construção de edificações comerciais,200045,Operações relacionadas a projetos de reabilitação urbana de zonas históricas e de áreas críticas de recuperação e reconversão urbanística,1° ONDA,,,,
